"COD_REG","COD_CM","COD_PRO","PRO_COM","COMUNE","NOME_TED","E_EPGS32632","W_EPGS32632","S_EPGS32632","N_EPGS32632","E_EPGS4326","W_EPGS4326","S_EPGS4326","N_EPGS4326"
7,0,11,11030,"Vernazza",NA,553152.810107198,558352.519324234,4885234.86710259,4890491.70126939,9.6645602765892,9.72939746645382,44.1180564304046,44.1655370689607
7,0,11,11031,"Vezzano Ligure",NA,567354.270357359,574976.764590636,4885744.23508935,4891492.94099536,9.84223852366919,9.93714741820135,44.1210804474687,44.1732830239044
7,210,10,10036,"Moconesi",NA,514188.240167415,519198.95149298,4917444.99514797,4928966.4060718,9.17826848326089,9.24120898461079,44.4100855660339,44.5138118943262
3,0,12,12004,"Arcisate",NA,487499.752476459,491944.18938581,5074763.19886596,5081185.2624443,8.83893682230782,8.89624923423156,45.8263564392667,45.8841287091969
3,0,12,12005,"Arsago Seprio",NA,477410.551783418,481549.891986057,5058033.92694207,5063203.39501008,8.70979636173822,8.76306612443906,45.6755521561379,45.7220534983385
8,237,37,37012,"Casalfiumanese",NA,694054.969508471,710628.593474955,4899492.3325941,4915022.27182331,11.4305897793101,11.6402859541844,44.2206592772296,44.3592774700422
8,0,36,36035,"Riolunato",NA,626558.865786672,636865.785116422,4894774.64857149,4903702.58090673,10.5850388712103,10.7133755221843,44.1935409883832,44.2748670584452
8,0,36,36036,"San Cesario sul Panaro",NA,657881.577583281,663371.220074851,4932335.34707296,4944058.75787919,10.9884552414587,11.0568190434565,44.5260745287318,44.6322957459786
8,0,36,36042,"Serramazzoni",NA,638461.031198169,650206.3153285,4915210.48878593,4928370.88531461,10.7389810295255,10.8867164294875,44.3765514241718,44.4944763728428
5,0,28,28013,"Borgoricco",NA,728117.166811843,734845.117559534,5044186.46626244,5049197.18082437,11.9212697290379,12.0078590491795,45.5119407473091,45.5578970121513
5,0,28,28014,"Bovolenta",NA,728027.150365248,736292.088090156,5013983.69139246,5020371.64527859,11.9065975961189,12.0112456817947,45.2407235645825,45.2990334462146
5,0,28,28015,"Brugine",NA,732307.120772171,736624.088317985,5015874.67542628,5023939.6165244,11.9623459562758,12.0175835149137,45.2567092253304,45.3299132773768
8,0,36,36026,"Montese",NA,648195.699113174,660023.433496074,4896459.04834522,4909967.98239285,10.8559401561256,11.0064859240027,44.2054340267697,44.3256918482079
8,0,36,36013,"Fiorano Modenese",NA,642161.443882599,648203.587033704,4928058.88671459,4936623.7205693,10.7889025513009,10.865815324179,44.4914015291048,44.5685307287363
8,0,36,36014,"Fiumalbo",NA,628095.851731781,636927.4499024,4886306.71630188,4895695.64319753,10.6016784288611,10.7123963442259,44.118610569792,44.2028208979299
8,237,37,37009,"Calderara di Reno",NA,675885.65196981,684465.435639136,4933231.01221273,4941984.390453,11.215132146187,11.3228158799244,44.5290745960555,44.6087170782124
5,0,28,28061,"Pernumia",NA,717556.227844148,723514.183938354,5013402.70406884,5018669.66483013,11.7728882101635,11.8491159938217,45.2401047490207,45.2875291329286
5,0,28,28062,"Piacenza d'Adige",NA,697991.367275845,703894.324181398,4999357.8189284,5005905.76928376,11.5188050739491,11.5946754174924,45.1190577436846,45.1776868731693
8,237,37,37002,"Argelato",NA,681384.588900341,689606.398023987,4938970.72193684,4949373.44433027,11.2882326580625,11.388630934508,44.5792975302796,44.6746496760963
8,0,36,36037,"San Felice sul Panaro",NA,664761.286909312,675629.894824382,4963418.10532857,4972763.53115102,11.0854830338053,11.2239797179382,44.8038016841291,44.8866667765774
8,0,36,36038,"San Possidonio",NA,654699.139544526,660824.132725093,4968676.57141242,4974912.02315572,10.9579669710461,11.0370348165826,44.8543891253811,44.9096813330006
8,0,35,35041,"Toano",NA,617170.944355132,629349.724958654,4911015.60589871,4919691.4588489,10.4710620547314,10.6240759795943,44.3425143222405,44.4196875888161
8,0,35,35042,"Vetto",NA,602258.875197758,612977.292615314,4920244.45929934,4931629.3709695,10.2854303787498,10.4209793712823,44.4277301944597,44.529973509847
8,0,36,36031,"Pievepelago",NA,620680.909774481,630481.834746401,4885860.72035437,4899951.61134734,10.509983894916,10.6327225826692,44.1146805037136,44.2418101394376
8,0,36,36032,"Polinago",NA,632868.4485468,641044.945709244,4908551.04108601,4920679.44734392,10.6682719025951,10.7694766657098,44.3169645255605,44.4263889147474
8,0,36,36006,"Castelfranco Emilia",NA,657163.772940595,670883.665776535,4931966.84807264,4947386.90479988,10.9820632020081,11.1528436370642,44.5222156090274,44.6624685218793
8,237,37,37015,"Castel di Casio",NA,657846.683556998,665182.939024823,4884515.2382367,4897015.49540455,10.9742410547159,11.06569048127,44.095786887333,44.2084141368823
8,0,36,36019,"Maranello",NA,644995.796536305,652075.744260365,4924545.41247755,4934397.83673628,10.8239744328743,10.9134482723574,44.4589156830782,44.5476769198157
8,0,36,36020,"Marano sul Panaro",NA,648120.95839538,658172.334847389,4916405.47566044,4927229.38966759,10.8612625313049,10.9882009349143,44.3853787643892,44.4818019886867
8,237,37,37049,"Porretta Terme",NA,650346.862959266,658691.738499083,4884447.15760149,4894319.95749191,10.8785832500595,10.984314805491,44.0977184771961,44.1853377494931
8,237,37,37053,"San Giovanni in Persiceto",NA,668060.438822846,680255.625430907,4937277.18060802,4958564.39917828,11.1182916334656,11.2754338475935,44.568606684654,44.7583825312006
8,237,37,37019,"Castel Maggiore",NA,683288.444892347,691697.881034433,4934839.26271156,4941920.20000236,11.308082994711,11.4145957008317,44.5429963707925,44.6068402942594
8,237,37,37060,"Zola Predosa",NA,672114.651227168,679430.345731528,4925004.71036595,4933434.33209139,11.164848298995,11.2569425870951,44.4568463968707,44.5328338732029
8,0,38,38003,"Bondeno",NA,676420.014453934,696955.234759847,4966974.78630752,4981389.64815305,11.2347435257607,11.4943799848613,44.8312330058552,44.9623589670846
8,237,37,37046,"Ozzano dell'Emilia",NA,691408.933323567,702897.28995994,4914519.28288868,4929924.34861235,11.4021979781425,11.5513494493898,44.3579867758792,44.4952826700524
8,237,37,37030,"Granarolo dell'Emilia",NA,689130.593280242,696690.103155791,4932603.51822617,4941649.69828176,11.3810246777292,11.4763322361126,44.5208819434222,44.6022824050411
8,237,37,37020,"Castel San Pietro Terme",NA,695592.276914796,710090.980757098,4908990.26011823,4928324.73343006,11.4546311074049,11.6391808590689,44.3070912926162,44.47967823491
8,237,37,37026,"Fontanelice",NA,699066.992757855,707720.487191858,4899115.47189124,4907834.01741638,11.4932311074242,11.601319599636,44.2167833270949,44.2956090003556
8,237,37,37022,"Castiglione dei Pepoli",NA,670252.770455273,681176.936338375,4885098.39670639,4900386.713237,11.1274640771651,11.2637518142408,44.0970271716043,44.2358292675022
8,237,37,37024,"Crevalcore",NA,666826.01357581,681370.163971815,4950541.57909538,4963716.09990352,11.1053616798737,11.2933472791867,44.6887392022731,44.8047551351653
8,237,37,37050,"Sala Bolognese",NA,676494.872681767,684380.937633138,4938257.80086319,4950265.51380425,11.2235980428847,11.3230957078713,44.5757781002719,44.6834752881647
8,237,37,37041,"Monterenzio",NA,688586.464324509,698430.816707553,4898246.43567796,4916920.26290159,11.3635220393504,11.4894164294758,44.2124578314863,44.3791621462582
8,237,37,37036,"Marzabotto",NA,669304.790273711,681956.067252919,4905507.98575912,4917096.58452939,11.1236487078143,11.282335312092,44.281719523335,44.3863585841035
8,237,37,37039,"Molinella",NA,704978.279710992,722631.960811149,4935009.36690885,4949991.0012112,11.5820933045789,11.8063988226106,44.5385434727244,44.6729450740443
8,0,40,40037,"Roncofreddo",NA,756000.917698424,768992.751697051,4878032.71370387,4886777.75160606,12.1941601383696,12.3581068873955,44.00935161147,44.0883175096489
8,237,37,37033,"Lizzano in Belvedere",NA,644273.725366223,654790.895337469,4884425.57980595,4899346.65553083,10.8036954877636,10.9364752490153,44.0980585263523,44.232190099546
8,237,37,37025,"Dozza",NA,706463.566710988,713068.145717468,4913420.78409486,4922842.14641926,11.5907644414915,11.6765206156844,44.3442774013179,44.4281591972507
8,237,37,37051,"San Benedetto Val di Sambro",NA,674298.495177601,684015.856054574,4890912.41128064,4902251.63524912,11.1822615298809,11.3022374205644,44.1500651237258,44.2521505342576
8,0,40,40046,"Sogliano al Rubicone",NA,754457.854867895,768917.360115105,4866699.52967815,4880772.69098502,12.1698637358056,12.3534366155456,43.9080563434579,44.0329696509719
8,237,37,37037,"Medicina",NA,701251.989206819,720385.909908837,4924725.69305884,4940424.69590464,11.5311288944515,11.7751889519204,44.4446637932017,44.584423825118
8,0,40,40019,"Meldola",NA,739794.983251982,751021.358241464,4880349.22170536,4893208.25101989,11.9965751713278,12.1350246982137,44.0342532179902,44.1512811084945
4,0,21,21068,"Predoi","Prettau",732339.133564588,746020.370562218,5208363.30627882,5220292.29224205,12.0593934352463,12.2402943316445,46.9872640013048,47.0917837415439
4,0,21,21051,"Merano","Meran",663359.06901295,671309.497828729,5164948.87055932,5173440.36252559,11.1364290813032,11.239714843282,46.6168378572158,46.6944533390355
4,0,21,21067,"Prato allo Stelvio","Prad am Stilfser Joch",614263.934572127,626326.231166237,5157079.89166838,5167683.38047021,10.4922940507307,10.6480964476194,46.5558253193615,46.6519413595701
1,0,4,4194,"Roddi",NA,415754.555608931,420283.208102945,4945626.27040405,4949253.74259165,7.93686028774994,7.99398047943219,44.6593066053019,44.6922225941231
1,0,4,4195,"Roddino",NA,419705.778042621,424540.896386505,4932941.86942504,4938423.32656361,7.98909670130989,8.04955999589135,44.545404863099,44.5950796884679
1,0,4,4196,"Rodello",NA,424174.96106735,427338.748979675,4939811.51663682,4944612.27996133,8.04389267058371,8.08394088616479,44.6078126745355,44.6509158984323
1,0,6,6168,"Strevi",NA,459159.19198985,464619.175735857,4946945.76697926,4951902.72889851,8.48442939883897,8.55346802695216,44.6748729304509,44.7196036402846
1,0,6,6172,"Terzo",NA,451898.716975439,455466.221867259,4945352.27851095,4949582.74664121,8.39300471677029,8.43812809514559,44.6599975306636,44.6981688971537
1,0,6,6175,"Treville",NA,447796.555083576,450825.407583133,4992789.91729544,4995129.39946063,8.33651354164091,8.37506420779732,45.0867978395035,45.10775557972
1,0,6,6187,"Visone",NA,458751.75854036,462718.13471384,4941866.8068401,4947140.76571909,8.47986360639779,8.52981932616333,44.6291393995508,44.6765936039395
1,0,6,6188,"Volpedo",NA,497298.306986141,502397.74763614,4967980.10822047,4972431.07465076,8.96577907201805,9.03036353123848,44.8652369212954,44.9053012770833
2,0,7,7020,"Chatillon",NA,390039.655590699,396229.609225227,5061728.39114361,5074624.29751903,7.58629782326828,7.66496070881146,45.7005494376112,45.8172588520867
4,0,21,21025,"Cortina sulla strada del vino","Kurtinig an der WeinstraÃŸe",670610.860058047,672055.358493673,5124971.9144834,5127012.91222247,11.2140738147789,11.2328908267259,46.2567081658468,46.2751402471728
4,0,21,21081,"San Lorenzo di Sebato","St. Lorenzen",713603.081562617,724247.820461762,5179042.84169526,5187155.8319392,11.7978723097583,11.9368506855736,46.7299600136364,46.8014121707135
2,0,7,7014,"Challand-Saint-Victor",NA,397437.603819193,405612.543264733,5057297.49712774,5062038.39174725,7.68288068480735,7.7877672408217,45.6625632295347,45.7052117121752
2,0,7,7015,"Chambave",NA,384387.696800238,388902.663524909,5058727.41196323,5067156.35056309,7.51413657406103,7.57176730591413,45.6728064126834,45.748896719073
4,0,21,21063,"Perca","Percha",726454.381088737,733985.626465124,5185426.3312105,5197002.81808977,11.9671523547235,12.0710527019699,46.782969459216,46.8854910695719
1,0,6,6189,"Volpeglino",NA,495804.09962071,497684.180067494,4969984.09375731,4972763.07132312,8.94686223600027,8.97067070030844,44.8832711718612,44.9082877723305
2,0,7,7001,"Allein",NA,364460.840243778,367717.816850087,5072984.3015621,5077310.26776044,7.25523841687914,7.29747235247245,45.7976371769662,45.8361615006203
2,0,7,7002,"Antey-Saint-AndrÃ¨",NA,389729.656770835,393299.63040837,5068915.33754479,5078079.27198639,7.58109881571505,7.62698314340455,45.7652086895535,45.847883238617
2,0,7,7016,"Chamois",NA,391579.641649243,397873.594618426,5075289.29197513,5079255.26301053,7.60417030880114,7.68465449669065,45.8229171551399,45.8591763739027
4,0,21,21082,"San Martino in Badia","St. Martin in Thurn",713001.576779688,723806.50542417,5164013.35702949,5176757.3424942,11.7815701657511,11.9269960549979,46.5942977287869,46.7076949054702
4,0,21,21060,"Ora","Auer",675128.607765834,678931.354667947,5134065.90241072,5140070.89588309,11.2758228575671,11.3264985285851,46.3370162257473,46.3911507468321
1,0,6,6177,"Valenza",NA,465003.581061771,477064.041406578,4980042.01671167,4990008.96291369,8.55571401759058,8.70879765262735,44.9732381485546,45.0629812171007
1,0,6,6171,"Terruggia",NA,454892.438922077,458222.058940094,4989395.94273833,4993721.41108105,8.42684526933482,8.46912751750215,45.0566363166214,45.0956304531878
4,0,21,21024,"Cortaccia sulla strada del vino","Kurtatsch an der WeinstraÃŸe",664764.043974179,673252.545588717,5126690.91393362,5135076.40318762,11.1388106270649,11.2499307151669,46.2732428685198,46.3476629245696
4,0,21,21036,"Glorenza","Glurns",615449.245779958,620453.92908484,5165602.88400166,5170944.53569582,10.5083001954473,10.5747519332987,46.6340439181518,46.6816182095963
4,0,21,21038,"Lagundo","Algund",656798.700268058,664259.442665054,5164902.37359699,5176372.8605205,11.0495811311068,11.1477650766933,46.6190147723492,46.7218843773313
4,0,21,21032,"Fortezza","Franzensfeste",689280.73305442,701432.281142464,5181906.44513102,5190058.33531284,11.4810559363831,11.6384914751895,46.7616817749919,46.8347300610561
4,0,21,21046,"Malles Venosta","Mals",607003.508068543,632658.417547468,5166417.88302026,5184766.85925032,10.4005129351855,10.7368387493291,46.6413200758189,46.804392133106
4,0,21,21044,"Luson","LÃ¼sen",705284.714260017,716858.388224673,5172223.34969351,5184755.83757545,11.6874833933705,11.8372314988872,46.6695088516929,46.7833012827378
1,0,4,4190,"Roccaforte MondovÃ¬",NA,394817.196277877,402869.199327318,4890916.69017337,4909876.04165964,7.68169255374046,7.7849398054791,44.1646924693794,44.3352770361488
1,0,6,6173,"Ticineto",NA,462917.189765807,466989.316526935,4992653.41881903,4996094.89299949,8.52859236143538,8.58048810000039,45.0864988415086,45.117502049244
1,0,6,6178,"Valmacca",NA,466248.009540439,470399.634747693,4992229.42282534,4997809.30663506,8.5710193412285,8.62380570767697,45.0828499093791,45.1330216922403
4,0,21,21042,"Lasa","Laas",622882.79833879,632402.663969625,5153275.8956159,5171833.37306959,10.6034656775124,10.7291247426529,46.521261937624,46.6872996514203
1,0,4,4192,"Roccavione",NA,375368.690782125,381927.951195932,4902697.59116991,4909323.04155513,7.43779241981723,7.51949294989163,44.2674315105747,44.3274188361645
1,0,4,4193,"Rocchetta Belbo",NA,432773.083230341,436311.367616972,4941648.80350899,4944614.28047243,8.15217697539815,8.19705355419522,44.6252521574468,44.6518564431619
2,0,7,7022,"Courmayeur",NA,329083.100186163,352633.92558933,5067449.32743633,5087337.18813657,6.8013266739768,7.1016450168991,45.7397480968681,45.9228447690932
4,0,21,21022,"Chiusa","Klausen",687833.91731588,702586.775195957,5166317.35951904,5177525.85030229,11.4559413009127,11.6463694125926,46.6200880850477,46.7237201703272
1,0,6,6164,"Solonghello",NA,443061.12053491,445702.756802624,4995485.3961647,4999679.36527631,8.2759035065773,8.30973054581814,45.1107339988282,45.1483828890812
1,0,6,6179,"Vignale Monferrato",NA,449329.230968979,455997.651291858,4980453.01049125,4986636.46358239,8.3568462106573,8.44172169950391,44.9759534759375,45.0316765970319
4,0,21,21030,"Falzes","Pfalzen",716422.580040977,722537.475013277,5186671.33247129,5194364.82488883,11.8370486792029,11.9168091511501,46.7970988595728,46.8667385753464
4,0,21,21033,"Funes","VillnÃ¶ÃŸ",698564.280395043,714979.63743417,5164373.35935007,5172338.85306786,11.5952410215073,11.8085573606812,46.6003468933895,46.6742300219899
1,0,6,6190,"Voltaggio",NA,483845.034765985,492478.862130309,4933039.32566427,4943613.79442749,8.79638223738402,8.90520413263209,44.5506345183754,44.6457781615823
2,0,7,7010,"Bionaz",NA,373077.782644407,392364.632142333,5077292.27283656,5093683.15581016,7.3645823371573,7.61076062717393,45.8387820206523,45.9877746456418
4,0,21,21049,"Martello","Martell",622876.732403182,641060.527110256,5144668.26423673,5160792.88375943,10.6004635828749,10.8397764604634,46.4439004445429,46.5865378559978
4,0,21,21027,"Curon Venosta","Graun im Vinschgau",608579.882694893,634533.917427421,5176541.76884042,5192722.35008862,10.4225944005922,10.7637691231204,46.7319057400454,46.8758859855998
4,0,21,21041,"Lana","Lana",659064.384692221,668161.873068739,5158631.37786335,5167492.37013565,11.0778132207641,11.1943603151086,46.5602633676978,46.6418399554971
1,0,6,6169,"Tagliolo Monferrato",NA,472780.369235364,479513.224563724,4935310.34887693,4945254.78218627,8.65678592686048,8.74194440865159,44.5708157642691,44.6602048732877
4,0,21,21029,"Egna","Neumarkt",671526.046288388,677833.477540586,5124870.4139787,5133597.9034412,11.2261936626872,11.3083291958186,46.255362277196,46.3332048433924
4,0,21,21043,"Lauregno","Laurein",655086.760632964,659472.654674906,5145189.99778789,5153571.38711408,11.0217043811786,11.0762747789611,46.441494173858,46.5177571087883
1,0,6,6174,"Tortona",NA,482136.641990657,492895.996471997,4962029.15271743,4978168.02976401,8.7739785817168,8.91003883161861,44.8115238487007,44.9568268269479
4,0,21,21037,"Laces","Latsch",636822.034113383,647921.582383439,5155859.88848971,5169819.3718012,10.7869498168583,10.9303524342569,46.5415092197222,46.6663762225854
1,0,6,6170,"Tassarolo",NA,479898.128042753,483562.473928403,4950979.73846203,4954318.71262063,8.74614520160006,8.7924461616864,44.7119913105617,44.7420040905577
4,0,21,21039,"Laion","Lajen",693845.533934958,704075.023152658,5161637.86426959,5168677.85794441,11.5309321347966,11.6650726228446,46.5777973827661,46.6422565135778
4,0,21,21040,"Laives","Leifers",677302.421069067,682586.853555519,5141643.39306667,5149355.88417303,11.3084630219322,11.377494986298,46.4043660739139,46.4734412340617
4,0,21,21047,"Marebbe","Enneberg",715466.452232816,735267.187768929,5159674.37943843,5181131.33696752,11.8183431721911,12.0742247683669,46.5509127765659,46.745883244004
4,0,21,21023,"Cornedo all'Isarco","Karneid",683316.541157925,694201.466086278,5145048.88610912,5152164.37903662,11.3888837594493,11.5289153488954,46.4321926829056,46.4968428112133
1,0,6,6165,"Spigno Monferrato",NA,442664.914960558,453195.396083473,4923714.44372891,4935885.35005862,8.27823090241862,8.41078863302436,44.4649356923941,44.5745589941924
1,0,6,6182,"Villadeati",NA,432766.605953929,436757.324635463,4986347.96315358,4992998.91399558,8.14632450167835,8.19664378554356,45.0274876392013,45.0875142481966
4,0,21,21021,"Chienes","Kiens",711254.584648583,718549.20175423,5183952.33722311,5194677.82518071,11.7681925836138,11.863659170948,46.7747917213041,46.8702799896924
2,0,7,7021,"Cogne",NA,364058.85208565,383474.566400411,5041330.53394208,5058323.27532458,7.25711733609047,7.5062005407803,45.5126002231173,45.6670561094399
4,0,21,21045,"MagrÃ¨ sulla strada del vino","Margreid an der WeinstraÃŸe",665862.917549282,672350.920651478,5124780.41522401,5129444.69717787,11.1527737395066,11.2372162998636,46.2552500184599,46.2972731662676
4,0,21,21034,"Gais","Gais",721253.451691224,733563.252043969,5189318.32750761,5197840.31749706,11.9029051678772,12.0657180289759,46.8183638994478,46.8933771933224
1,0,6,6167,"Stazzano",NA,488585.499528077,496582.374758082,4950766.74016406,4956330.198167,8.85581353144107,8.9568218952291,44.7102197607007,44.760343628156
1,0,6,6185,"Villanova Monferrato",NA,456030.834353575,461278.109175613,5001074.35584658,5005816.32080261,8.44022282042165,8.50720640921843,45.1619165022906,45.2046109641293
4,0,21,21031,"FiÃ¨ allo Sciliar","VÃ¶ls am Schlern",687854.786334466,700714.897719807,5149693.88063779,5158227.87100415,11.4480897754843,11.6157694741827,46.473601372525,46.5500162178386
4,0,21,21048,"Marlengo","Marling",660194.571010744,666371.002035136,5166797.86916994,5171657.47950144,11.093193966058,11.1735903820589,46.6340898979842,46.6788123496302
3,0,13,13060,"Castiglione d'Intelvi",NA,503290.481259956,508085.791265137,5086955.22079958,5090042.19782137,9.04245392181138,9.10433547545696,45.9361531364733,45.9639172497041
3,0,13,13061,"Cavallasca",NA,501220.934878997,503277.632035014,5072272.32757787,5074338.31280434,9.01571380114121,9.04219080407031,45.8040111266098,45.8226028423291
3,0,13,13062,"Cavargna",NA,505526.027253095,509392.094810396,5102685.10600465,5109048.56031554,9.07151975840749,9.12148440726388,46.0776826906059,46.1349550031897
3,0,13,13063,"Cerano d'Intelvi",NA,503795.416056174,507484.544822866,5083327.24810359,5088838.20781553,9.04894561868346,9.09656221748975,45.9034878502549,45.9530835527327
3,0,13,13064,"Cermenate",NA,504935.324253503,508039.790825032,5059041.65671842,5062582.39940023,9.06340417359017,9.10327173714922,45.6848974187079,45.7167607434673
4,0,22,22002,"Albiano",NA,666947.114929736,670840.652385961,5110217.85777389,5113913.16261889,11.161991364336,11.2123109800878,46.125056171217,46.1575163167352
7,0,8,8018,"Cesio",NA,415243.263316356,420067.22622233,4871995.36692172,4876116.30893925,7.94236134301249,8.00302574088571,43.9967422380873,44.0335364058984
3,0,13,13007,"Alzate Brianza",NA,512224.946603264,516584.727820786,5065389.37958868,5069614.34799867,9.15722313344109,9.21327340013656,45.741891192173,45.7799696377244
3,0,13,13009,"Anzano del Parco",NA,514671.492084517,517539.721642981,5067456.36363026,5069518.34857204,9.18869977080717,9.2255736131345,45.7604683867227,45.77903034887
3,0,13,13010,"Appiano Gentile",NA,495267.571543256,499919.850003,5062352.40044708,5067363.36494502,8.93916881216781,8.99896997080991,45.7147189432087,45.7598177209877
3,0,13,13159,"Mozzate",NA,493826.488640203,498269.448542922,5055297.4529789,5061946.40383818,8.92074350792632,8.9777786069984,45.651205287671,45.7110640326505
15,0,65,65141,"Sessa Cilento",NA,1013219.76379282,1020456.40996368,4471666.85477564,4477255.29654088,15.0333291075262,15.1191044689236,40.2361549054063,40.2876178356641
15,0,65,65142,"Siano",NA,978170.117445664,982520.992971073,4531423.72646057,4534494.20350005,14.6681139116261,14.7188067190048,40.7929886686599,40.8218399860611
3,0,13,13193,"Pusiano",NA,520529.700073216,523305.678433877,5072320.32764942,5075956.30165131,9.26422846037212,9.30010013864706,45.8041157007924,45.8367766429339
3,0,13,13194,"Ramponio Verna",NA,502523.328578872,505957.056234845,5092539.17903341,5094861.0288156,9.03258427624519,9.07693055954086,45.9864075252756,46.0073090594318
3,0,13,13195,"Rezzago",NA,516380.730454847,520140.702042405,5076921.29395119,5079662.27401217,9.21100817378454,9.25948583163726,45.8456200952808,45.8702607639779
3,0,13,13197,"Rodero",NA,492775.149177176,494528.795733186,5073443.32022179,5075648.30375613,8.90700345219765,8.92956533080793,45.8145165449827,45.834371462749
3,0,13,13199,"Ronago",NA,497632.367526982,499805.101439514,5074254.81382519,5076090.29985913,8.96951534759177,8.99749044230622,45.821855481155,45.8383761248139
3,0,13,13201,"Rovellasca",NA,502209.833054461,504970.672345504,5055989.94837596,5058490.57062071,9.02837042180807,9.06381922854736,45.657446440616,45.6799573329225
9,0,46,46004,"Borgo a Mozzano",NA,615875.939273091,628038.844055762,4864343.89190024,4876535.59571859,10.4437698796572,10.595474888988,43.9224233402239,44.032228716283
4,0,22,22003,"Aldeno",NA,660328.081649141,663888.613535035,5090882.15442213,5095426.18432943,11.0692513124602,11.1161198763928,45.9526026924576,45.9932419164709
4,0,22,22015,"Bieno",NA,696245.236267155,700111.032889127,5105150.5752859,5111433.99397671,11.5382900462906,11.5893610546361,46.0714488652118,46.1276426319111
3,0,13,13011,"Argegno",NA,507817.855377177,511562.577633034,5086625.22272895,5088853.2072181,9.10084675139745,9.14917548944975,45.9331362819205,45.9531682283395
3,0,13,13012,"Arosio",NA,515519.012517903,517863.47501675,5061763.03517896,5064660.38490877,9.19939309906314,9.22953174712532,45.7092389325034,45.7353029828937
3,0,13,13128,"Limido Comasco",NA,496817.873701171,499832.849543891,5057434.19553281,5060733.41318489,8.9591247222093,8.99785363216407,45.6704572058359,45.7001487856655
3,0,13,13129,"Lipomo",NA,508638.771445785,510442.396924489,5069813.84641313,5071843.33192798,9.11114690345702,9.13434272267405,45.7818111760242,45.8000931376765
3,0,13,13130,"Livo",NA,518978.525770955,525882.662970085,5112039.03791939,5120701.97442801,9.24613012296995,9.33567440990307,46.1615053593659,46.2395632207419
15,0,65,65143,"Sicignano degli Alburni",NA,1027566.61785957,1041473.97395869,4506194.37129159,4516903.27989031,15.232393296924,15.3943264658678,40.5329146925694,40.6299070423561
9,0,45,45009,"Licciana Nardi",NA,576219.257247889,589436.907508262,4896675.8491954,4912107.52786771,9.95436475777227,10.1219904870657,44.2192478352309,44.3571289724378
3,0,13,13131,"Locate Varesino",NA,491706.973699736,495966.25395344,5057920.61027979,5062134.40273993,8.89350371451434,8.94818010489705,45.6747990703342,45.7127488055493
3,0,13,13133,"Lomazzo",NA,501034.842702882,503972.820402499,5057334.48935644,5062358.40111019,9.01328782382602,9.05102045441063,45.6695532421924,45.7147777293527
14,0,70,70040,"Monacilioni",NA,982393.251896774,987522.954708257,4619750.5936004,4628938.51330745,14.7892468229359,14.8498152817011,41.5825043984743,41.6638005059053
9,0,46,46007,"Capannori",NA,619639.904411097,633280.049964181,4845251.96557055,4866777.86969014,10.4866553781731,10.6586859704969,43.7497485957458,43.9429874364281
9,0,46,46008,"Careggine",NA,602923.045014562,607671.758541039,4879400.7776888,4888096.70902503,10.2852642339671,10.3453380439011,44.0603098700496,44.1383008649665
15,0,65,65134,"Sapri",NA,1063910.51743683,1069651.42432918,4453729.99722257,4458668.45340537,15.6116807113247,15.6764386788458,40.0429612294583,40.0873991233328
15,0,65,65135,"Sarno",NA,969264.875447691,978918.484526132,4529849.24681664,4537054.18837198,14.5646262171645,14.6755462394097,40.7818460354086,40.84874818299
3,0,13,13041,"CantÃ¹",NA,507402.795950221,513476.687172649,5061559.2608005,5068279.35674607,9.09512474768571,9.17319545963492,45.707472440736,45.7679719309925
3,0,13,13042,"Canzo",NA,519693.704576428,525422.664341426,5075733.30272813,5078858.27985717,9.25362032442899,9.32751032214841,45.8347930903817,45.8628267910984
3,0,13,13043,"Capiago Intimiano",NA,508522.72525371,511827.07431987,5067028.36768866,5070131.84360607,9.10961964246092,9.15210627636375,45.7567351588237,45.7846904781047
9,0,45,45003,"Carrara",NA,581617.210854108,593721.117576856,4875360.56468462,4886879.7240692,10.018758508139,10.1708375136787,44.0266540445256,44.1302009865889
14,0,70,70038,"Mirabello Sannitico",NA,969348.344898656,976195.782393206,4607976.20832417,4613135.66828,14.6246983683945,14.7038155139592,41.4833920409852,41.5313983956876
14,0,70,70039,"Molise",NA,956461.718300664,959295.944862594,4621527.11469059,4625264.08150935,14.4791829200506,14.513386305398,41.6145754528021,41.6474414295434
3,0,13,13160,"Musso",NA,518646.026536389,522804.089733655,5106030.08155674,5107615.46599529,9.24128942394855,9.29507535857466,46.1074655516142,46.1218167788827
3,0,13,13161,"Nesso",NA,510754.928081853,516264.730716787,5079763.27261064,5087540.21739031,9.13872974212869,9.20960796608876,45.8712489526754,45.9413409934113
3,0,13,13163,"Novedrate",NA,509107.782284181,511702.763483303,5059591.42179587,5061792.40557315,9.11699703259923,9.15030644157908,45.6898081467214,45.709622447361
3,0,13,13165,"Olgiate Comasco",NA,495409.161029652,499637.164572648,5067624.86193314,5072057.82975469,8.94092813010229,8.9953323677736,45.7621782839156,45.8020810409258
3,0,13,13169,"Oltrona di San Mamette",NA,496430.626291271,498986.294449082,5065988.37447724,5067659.86197294,8.95410505330637,8.986966045932,45.7474503669496,45.7624916858701
9,0,46,46009,"Castelnuovo di Garfagnana",NA,607084.012955313,616168.192967002,4881267.76216523,4887494.21259165,10.3375401303207,10.4516633025199,44.0766606146071,44.1322852705831
